"resource.data.credentialInfo.<root_account>.access_key_2_last_rotated","resource.data.credentialInfo.Administrator.mfa_active","resource.turbot.id","resource.data.credentialInfo.Administrator.password_next_rotation","resource.data.credentialInfo.Administrator.access_key_1_last_used_date","resource.data.credentialInfo.<root_account>.access_key_1_last_used_region","resource.data.credentialInfo.Administrator.access_key_2_last_used_date","resource.data.credentialInfo.Administrator.arn","resource.data.credentialInfo.Administrator.cert_2_last_rotated","resource.data.credentialInfo.<root_account>.access_key_2_active","resource.data.credentialInfo.Administrator.password_last_changed","resource.data.credentialInfo.<root_account>.access_key_2_last_used_date","resource.data.credentialInfo.Administrator.access_key_1_last_used_service","resource.data.credentialInfo.Administrator.cert_1_active","resource.data.credentialInfo.<root_account>.access_key_2_last_used_service","resource.data.credentialInfo.Administrator.access_key_1_last_used_region","resource.data.credentialInfo.<root_account>.user","resource.data.credentialInfo.<root_account>.password_next_rotation","resource.data.credentialInfo.<root_account>.arn","resource.data.credentialInfo.<root_account>.access_key_1_last_used_date","resource.metadata.aws.partition","resource.data.credentialInfo.Administrator.access_key_2_active","resource.data.credentialInfo.Administrator.user","resource.data.credentialInfo.<root_account>.cert_2_last_rotated","turbot.id","default","resource.data.credentialInfo.<root_account>.user_creation_time","resource.data.credentialInfo.<root_account>.cert_1_active","resource.data.credentialInfo.Administrator.access_key_1_active","resource.data.credentialInfo.<root_account>.password_enabled","resource.data.credentialInfo.Administrator.user_creation_time","resource.data.credentialInfo.<root_account>.mfa_active","type.trunk.title","isCalculated","type.uri","resource.data.credentialInfo.<root_account>.password_last_changed","resource.trunk.title","resource.data.credentialInfo.Administrator.cert_1_last_rotated","resource.data.credentialInfo.<root_account>.cert_2_active","resource.data.credentialInfo.Administrator.access_key_2_last_used_region","resource.data.credentialInfo.<root_account>.password_last_used","resource.data.credentialInfo.<root_account>.access_key_1_active","resource.data.credentialInfo.<root_account>.access_key_2_last_used_region","resource.data.credentialInfo.Administrator.access_key_1_last_rotated","resource.data.credentialInfo.Administrator.password_last_used","resource.data.credentialInfo.<root_account>.access_key_1_last_used_service","resource.data.credentialInfo.Administrator.cert_2_active","precedence","resource.data.credentialInfo.<root_account>.access_key_1_last_rotated","resource.data.credentialInfo.<root_account>.cert_1_last_rotated","value","resource.data.credentialInfo.Administrator.access_key_2_last_used_service","resource.data.credentialInfo.Administrator.password_enabled","resource.metadata.aws.accountId","resource.data.credentialInfo.Administrator.access_key_2_last_rotated"
"N/A","false","320189616323991","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::461889958881:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::461889958881:root","N/A","aws-us-gov","false","Administrator","N/A","322720974399361","True","9/2/2021 4:37:35 PM","false","false","not_supported","9/2/2021 9:30:07 PM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-ldx-prod > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","9/2/2021 9:30:38 PM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","461889958881","N/A"
"N/A","false","320260682258129","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::138234182433:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::138234182433:root","N/A","aws-us-gov","false","Administrator","N/A","322720974399356","True","3/13/2020 7:06:40 PM","false","false","not_supported","3/16/2020 3:30:13 PM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-twk > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","3/16/2020 4:00:39 PM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","138234182433","N/A"
"N/A","false","320275697760854","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::397582302769:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::397582302769:root","N/A","aws-us-gov","false","Administrator","N/A","322720974398327","True","4/29/2021 11:51:26 PM","false","false","not_supported","5/4/2021 12:29:38 AM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-ves > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","5/4/2021 3:04:00 PM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","397582302769","N/A"
"N/A","false","320194774868416","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::073126501177:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::073126501177:root","N/A","aws-us-gov","false","Administrator","N/A","322720974398325","True","12/15/2022 3:02:11 PM","false","false","not_supported","12/16/2022 8:01:59 PM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-mlds > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","12/16/2022 8:02:45 PM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","073126501177","N/A"
"N/A","false","320268115294701","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::311421544014:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::311421544014:root","N/A","aws-us-gov","false","Administrator","N/A","322720974398321","True","10/5/2018 3:03:45 PM","false","false","not_supported","10/17/2018 5:00:42 PM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-vista-prod > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","10/17/2018 5:11:24 PM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","311421544014","N/A"
"N/A","false","320085602767732","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::089339873864:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::089339873864:root","N/A","aws-us-gov","false","Administrator","N/A","322720974397291","True","6/2/2022 8:42:39 PM","false","false","not_supported","6/3/2022 4:54:03 PM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-cpdhp > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","6/3/2022 4:56:30 PM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","089339873864","N/A"
"N/A","false","320292439484416","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::358683677404:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::358683677404:root","N/A","aws-us-gov","false","Administrator","N/A","322720974397286","True","8/16/2021 3:18:24 PM","false","false","not_supported","8/17/2021 6:50:14 PM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-vim > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","8/17/2021 6:52:05 PM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","358683677404","N/A"
"N/A","false","320173209587775","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::767146737877:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::767146737877:root","N/A","aws-us-gov","false","Administrator","N/A","322720974397281","True","3/5/2019 4:34:59 PM","false","false","not_supported","3/6/2019 6:15:04 PM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-ensocare > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","3/6/2019 6:16:04 PM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","767146737877","N/A"
"N/A","false","320264244885873","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::851927841332:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::851927841332:root","N/A","aws-us-gov","false","Administrator","N/A","322720974396248","True","11/23/2020 6:39:02 PM","false","false","not_supported","12/1/2020 12:58:14 AM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-vapo > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","12/1/2020 12:59:23 AM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","851927841332","N/A"
"N/A","false","321415717945625","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::041809608320:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::041809608320:root","N/A","aws-us-gov","false","Administrator","N/A","322720974373619","True","1/30/2024 3:43:24 PM","false","false","not_supported","1/30/2024 8:13:18 PM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-ecso-trn > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","1/30/2024 8:14:28 PM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","041809608320","N/A"
"N/A","false","320000709522172","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::126468548038:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::126468548038:root","N/A","aws-us-gov","false","Administrator","N/A","322720974373616","True","7/25/2018 8:31:10 PM","false","false","not_supported","7/27/2018 3:10:10 PM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-aws-gov-emm > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","N/A","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","126468548038","N/A"
"N/A","false","320000720465807","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::566232366943:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::566232366943:root","N/A","aws-us-gov","false","Administrator","N/A","322720974373614","True","12/20/2017 5:07:39 PM","false","false","not_supported","12/21/2017 7:26:28 PM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-aws-gov-icee > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","N/A","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","566232366943","N/A"
"N/A","false","320266264503852","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::116485932312:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::116485932312:root","N/A","aws-us-gov","false","Administrator","N/A","322720974372587","True","2/6/2023 2:22:25 PM","false","false","not_supported","2/7/2023 6:18:09 PM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-simvet > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","2/7/2023 6:18:43 PM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","116485932312","N/A"
"N/A","false","320089217747466","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::073176652764:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::073176652764:root","N/A","aws-us-gov","false","Administrator","N/A","322720974372585","True","12/15/2022 3:53:50 PM","false","false","not_supported","12/19/2022 4:20:56 PM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-dms-lab > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","1/9/2023 8:43:46 PM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","073176652764","N/A"
"N/A","false","320085615973505","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::057630073151:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::057630073151:root","N/A","aws-us-gov","false","Administrator","N/A","322720974372583","True","11/23/2022 5:08:47 PM","false","false","not_supported","11/23/2022 8:28:50 PM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-cfm-lab > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","11/23/2022 8:29:17 PM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","057630073151","N/A"
"N/A","false","320085581017486","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::432896750513:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::432896750513:root","N/A","aws-us-gov","false","Administrator","N/A","322720974371556","True","11/16/2018 11:03:55 AM","false","false","not_supported","11/19/2018 3:13:32 PM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-cms > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","2/8/2019 9:46:03 PM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","432896750513","N/A"
"N/A","false","320090985500985","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::422279614482:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::422279614482:root","N/A","aws-us-gov","false","Administrator","N/A","322720974371554","True","5/6/2021 5:45:07 PM","false","false","not_supported","5/10/2021 10:30:51 PM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-cps > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","5/10/2021 10:32:24 PM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","422279614482","N/A"
"N/A","false","320085539803490","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::055816403028:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::055816403028:root","N/A","aws-us-gov","false","Administrator","N/A","322720974370527","True","11/2/2023 7:05:23 PM","false","false","not_supported","11/6/2023 7:04:22 PM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-cc-seoc > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","11/6/2023 7:05:37 PM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","055816403028","N/A"
"N/A","false","320173265949462","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::002295275491:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::002295275491:root","N/A","aws-us-gov","false","Administrator","N/A","322720974370526","True","10/17/2023 6:45:56 PM","false","false","not_supported","10/18/2023 4:39:16 PM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-iecm > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","10/18/2023 4:43:51 PM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","002295275491","N/A"
"N/A","false","320261084537222","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::676547028246:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::676547028246:root","N/A","aws-us-gov","false","Administrator","N/A","322720974370523","True","10/22/2020 2:47:40 PM","false","false","not_supported","10/26/2020 4:57:58 PM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-splunk > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","10/26/2020 4:59:17 PM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","676547028246","N/A"
"N/A","false","320000709602336","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::312195853225:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::312195853225:root","N/A","aws-us-gov","false","Administrator","N/A","322720974357154","True","10/5/2018 4:58:44 PM","false","false","not_supported","10/17/2018 4:54:22 PM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > smo-vista-poc > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","2/25/2019 8:49:09 PM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","312195853225","N/A"
"N/A","false","320267516840201","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::285722959388:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::285722959388:root","N/A","aws-us-gov","false","Administrator","N/A","322720974356124","True","6/23/2023 2:39:27 PM","false","false","not_supported","6/26/2023 12:44:11 PM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-res > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","6/26/2023 12:45:00 PM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","285722959388","N/A"
"N/A","false","320264239406678","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::794956470897:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::794956470897:root","N/A","aws-us-gov","false","Administrator","N/A","322720974331372","True","11/12/2020 8:24:03 PM","false","false","not_supported","11/13/2020 12:50:39 AM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-vci > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","11/13/2020 12:53:36 AM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","794956470897","N/A"
"N/A","false","320184521930459","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::329467363344:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::329467363344:root","N/A","aws-us-gov","false","Administrator","N/A","322720974248045","True","1/24/2022 5:10:38 PM","false","false","not_supported","1/24/2022 6:46:37 PM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-myva411 > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","1/24/2022 6:49:04 PM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","329467363344","N/A"
"N/A","false","320349690700255","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::805771895358:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::805771895358:root","N/A","aws-us-gov","false","Administrator","N/A","322720974225383","True","1/16/2020 4:34:52 PM","false","false","not_supported","4/13/2020 10:19:30 AM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-vmc > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","4/13/2020 10:20:50 AM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","805771895358","N/A"
"N/A","false","320191998576678","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::575105456804:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::575105456804:root","N/A","aws-us-gov","false","Administrator","N/A","322720974128807","True","6/11/2021 3:41:03 PM","false","false","not_supported","6/15/2021 5:16:04 PM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-par > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","6/15/2021 5:16:57 PM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","575105456804","N/A"
"N/A","false","320173211422003","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::540005858649:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::540005858649:root","N/A","aws-us-gov","false","Administrator","N/A","322720974099968","True","2/25/2022 11:12:14 AM","false","false","not_supported","2/25/2022 3:37:30 PM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-hba > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","2/25/2022 3:40:27 PM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","540005858649","N/A"
"N/A","false","320180260495374","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::630500792884:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::630500792884:root","N/A","aws-us-gov","false","Administrator","N/A","322720974098942","True","1/16/2019 4:16:04 PM","false","false","not_supported","1/16/2019 6:51:07 PM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-prospect > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","1/16/2019 6:51:50 PM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","630500792884","N/A"
"N/A","false","320261582413178","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::796658571506:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::796658571506:root","N/A","aws-us-gov","false","Administrator","N/A","322720974098937","True","5/12/2020 2:07:53 PM","false","false","not_supported","5/20/2020 10:01:26 PM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-pse-dev > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","7/2/2020 3:44:26 PM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","796658571506","N/A"
"N/A","false","320003340809818","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::126603845192:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::126603845192:root","N/A","aws-us-gov","false","Administrator","N/A","322720974098934","True","7/25/2018 8:32:24 PM","false","false","not_supported","7/27/2018 3:05:06 PM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-aws-gov-hse > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","N/A","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","126603845192","N/A"
"N/A","false","320085427030801","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::327868542011:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::327868542011:root","N/A","aws-us-gov","false","Administrator","N/A","322720974097906","True","8/18/2020 1:00:26 PM","false","false","not_supported","8/25/2020 10:07:13 PM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-ccrs > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","8/25/2020 10:08:02 PM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","327868542011","N/A"
